3.047607790820160338e-06  1.304651428289353987e+01
3.321368137865356401e-06  1.296049444648407345e+01
3.619719814490444706e-06  1.287447460983060132e+01
3.944871809312783682e-06  1.278845477563679900e+01
4.299231539859167133e-06  1.270243494100831505e+01
4.685422677027365153e-06  1.261641510467610416e+01
5.106304570681814921e-06  1.253039526812989379e+01
5.564993420211276628e-06  1.244437543279661895e+01
6.064885346793890252e-06  1.235835559674172046e+01
6.609681538196364423e-06  1.227233575992299741e+01
7.203415652279300600e-06  1.218631592367254690e+01
7.850483682102153384e-06  1.210029608832645742e+01
8.555676503750166351e-06  1.201427625509174746e+01
9.324215347865258025e-06  1.192825641831042383e+01
1.016179045751161664e-05  1.184223658280942360e+01
1.107460321859866197e-05  1.175621674701140051e+01
1.206941207479190421e-05  1.167019691018336047e+01
1.315358256686736705e-05  1.158417707366187521e+01
1.433514186699771017e-05  1.149815723809360968e+01
1.562283821174114659e-05  1.141213740194739401e+01
1.702620567377477370e-05  1.132611756866007546e+01
1.855563475193745140e-05  1.124009773303106385e+01
2.022244930223338557e-05  1.115407789732240218e+01
2.203899037938867225e-05  1.106805806063444564e+01
2.401870760972245396e-05  1.098203822384942896e+01
2.617625877185712031e-05  1.089601838793624999e+01
2.852761832255572690e-05  1.080999855208268023e+01
3.109019567121581144e-05  1.072397871473344466e+01
3.388296407871635966e-05  1.063795888355061159e+01
3.692660113498318661e-05  1.055193904783781278e+01
4.024364185536801662e-05  1.046591921136155712e+01
4.385864552935561574e-05  1.037989937441037469e+01
4.779837755695271465e-05  1.029387953808975098e+01
5.209200761906357163e-05  1.020785970246452301e+01
5.677132564910298895e-05  1.012183986523313273e+01
6.187097720489972443e-05  1.003582002920753169e+01
6.742871998356630221e-05  9.949800193929453584e+00
7.348570337858076763e-05  9.863780362745645292e+00
8.008677314890272022e-05  9.777760525792581703e+00
8.728080345588964712e-05  9.691740689194585201e+00
9.512105872641367832e-05  9.605720853712750085e+00
1.036655880213862533e-04  9.519701016984928543e+00
1.129776548296095083e-04  9.433681180745701056e+00
1.231262054691203826e-04  9.347661345777757091e+00
1.341863795640643752e-04  9.261641510752879114e+00
1.462400663766678975e-04  9.175621679504903483e+00
1.593765111133494251e-04  9.089601843123041647e+00
1.736929756940825244e-04  9.003582008019288097e+00
1.892954588773035015e-04  8.917562172446313440e+00
2.062994810721592521e-04  8.831542336707412844e+00
2.248309396488415923e-04  8.745522502756077898e+00
2.450270410796626043e-04  8.659502669222623794e+00
2.670373168124773192e-04  8.573482835281110326e+00
2.910247303979138331e-04  8.487463005905944158e+00
3.171668840675673272e-04  8.401443172654840197e+00
3.456573336966562186e-04  8.315423340027807697e+00
3.767070218870279398e-04  8.229403507270877327e+00
4.105458397811119530e-04  8.143383676857654407e+00
4.474243291703887859e-04  8.057363847974620796e+00
4.876155375007642742e-04  7.971344019619843735e+00
5.314170395093001939e-04  7.885324192593616388e+00
5.791531404603498428e-04  7.799304368155875800e+00
6.311772772939390225e-04  7.713284548058091161e+00
6.878746354643385874e-04  7.627264726109338255e+00
7.496650008438661547e-04  7.541244908118358126e+00
8.170058678074014480e-04  7.455225094473907355e+00
8.903958265096412064e-04  7.369205284578020709e+00
9.703782544346187039e-04  7.283185478980358063e+00
1.057545339549479041e-03  7.197165680089267603e+00
1.152542464849888072e-03  7.111145888374124979e+00
1.256072986760228436e-03  7.025126105402873300e+00
1.368903442767507861e-03  6.939106329902497095e+00
1.491869226846483706e-03  6.853086567079682112e+00
1.625880774696488069e-03  6.767066818164385822e+00
1.771930304585359224e-03  6.681047084453862084e+00
1.931099163709664021e-03  6.595027370974220204e+00
2.104565834463112406e-03  6.509007680834329790e+00
2.293614659891870990e-03  6.422988017349929635e+00
2.499645352939472345e-03  6.336968385750068045e+00
2.724183359887652044e-03  6.250948793782237445e+00
2.968891154723972761e-03  6.164929247310531046e+00
3.235580548058906471e-03  6.078909753772884450e+00
3.526226101728040848e-03  5.992890325291205578e+00
3.842979748400241792e-03  5.906870973914209344e+00
4.188186724435174167e-03  5.820851713071316880e+00
4.564402933956970311e-03  5.734832559311149325e+00
4.974413872706374626e-03  5.648813534343419818e+00
5.421255251784242585e-03  5.562794662333136131e+00
5.908235473983255819e-03  5.476775970048061382e+00
6.438960129122307113e-03  5.390757492332759249e+00
7.017358689746908476e-03  5.304739270522030203e+00
7.647713604848612595e-03  5.218721351535498876e+00
8.334692007014395457e-03  5.132703791323468323e+00
9.083380267763669150e-03  5.046686658778167356e+00
9.899321656920189241e-03  4.960670034669909967e+00
1.078855738484867793e-02  4.874654012238310408e+00
1.175767133142982881e-02  4.788638705189288025e+00
1.281383879294867301e-02  4.702624250088140556e+00
1.396487960781507207e-02  4.616610804561551262e+00
1.521931605445846908e-02  4.530598557470631782e+00
1.658643595007266644e-02  4.444587734934892786e+00
1.807636141738905994e-02  4.358578605414676232e+00
1.970012382863000136e-02  4.272571484664558383e+00
2.146974548152245227e-02  4.186566749621211336e+00
2.339832861210004375e-02  4.100564849905889098e+00
2.550015240334393279e-02  4.014566317148883456e+00
2.779077870790726962e-02  3.928571782974902504e+00
3.028716726769812781e-02  3.842581995541928475e+00
3.300780128339920322e-02  3.756597848418975261e+00
3.597282426363934693e-02  3.670620397965592030e+00
3.920418916704757756e-02  3.584650899458085682e+00
4.272582094142631653e-02  3.498690846239587149e+00
4.656379366348974147e-02  3.412742009254760678e+00
5.074652359069771468e-02  3.326806489990665749e+00
5.530497955454336673e-02  3.240886783762498613e+00
6.027291225303038624e-02  3.154985857058705712e+00
6.568710414002870701e-02  3.069107222434542148e+00
7.158764176167876914e-02  2.983255053183071048e+00
7.801821255620684792e-02  2.897434303234688979e+00
8.502642831466741824e-02  2.811650847628550665e+00
9.266417769749486777e-02  2.725911654198844847e+00
1.009880104168923570e-01  2.640224984401025488e+00
1.100595559295425296e-01  2.554600635884046067e+00
1.199459797396100480e-01  2.469050216079475391e+00
1.307204806905197803e-01  2.383587473579162452e+00
1.424628329274265082e-01  2.298228684962274393e+00
1.552599765430594247e-01  2.212993111866440099e+00
1.692066612800801340e-01  2.127903525832155918e+00
1.844061480558793487e-01  2.042986825437816734e+00
2.009709735039267586e-01  1.958274758438143692e+00
2.190237831922887957e-01  1.873804744134310640e+00
2.386982396884530233e-01  1.789620822170447934e+00
2.601400121937669785e-01  1.705774742058860927e+00
2.835078550746718551e-01  1.622327184275171641e+00
3.089747832762152480e-01  1.539349130080654771e+00
3.367293533205278355e-01  1.456923366488356519e+00
3.669770593747600507e-01  1.375146128705125426e+00
3.999418547249594669e-01  1.294128817726097225e+00
4.358678099207686785e-01  1.213999759553081370e+00
4.750209198679076761e-01  1.134905917860223212e+00
5.176910732480348720e-01  1.057014423289836635e+00
5.641941988475456249e-01  9.805137489677884233e-01
6.148746046867183956e-01  9.056143001482878097e-01
6.701075272679452022e-01  8.325481247825788911e-01
7.303019098177750967e-01  7.615673882492338675e-01
7.959034300926920436e-01  6.929412316567212793e-01
8.673978001664616189e-01  6.269506413521682697e-01
9.453143626306578229e-01  5.638810135945417912e-01
1.030230009834372629e+00  5.040122908665267687e-01
1.122773455181299118e+00  4.476068587883523242e-01
1.223629888108597852e+00  3.948958245055260718e-01
1.333546047212941676e+00  3.460648205193813665e-01
1.453335749085149287e+00  3.012409787727050037e-01
1.583885913788484645e+00  2.604830129388078785e-01
1.726163131593484001e+00  2.237762088549732353e-01
1.881220819588986348e+00  1.910334126314022496e-01
2.050207021156821519e+00  1.621018776668408379e-01
2.234372906057431774e+00  1.367744803745080118e-01
2.435082034060432221e+00  1.148029411656894677e-01
2.653820450708364920e+00  9.591076969741377245e-02
2.892207689962023931e+00  7.980464889393866501e-02
3.152008765190793316e+00  6.618421108258350227e-02
3.435147237289235989e+00  5.475079019801995517e-02
3.743719456675303814e+00  4.521549676847971128e-02
4.080010084618432842e+00  3.730635479839870122e-02
4.446509008816435404e+00  3.077391912691556861e-02
4.845929778463890614e+00  2.539493839956818641e-02
5.281229695305194483e+00  2.097399021456172741e-02
5.755631709424950060e+00  1.734332416315643652e-02
6.272648281892916344e+00  1.436132358755533300e-02
6.836107390940977524e+00  1.191005282805422671e-02
7.450180874221537408e+00  9.892329302388451137e-03
8.119415316993286780e+00  8.228678698007174316e-03
8.848765714928179094e+00  6.854425377094516131e-03
9.643632160780271079e+00  5.717071141860347039e-03
1.050989982654197519e+01  4.774030331079679584e-03
1.145398253711612035e+01  3.990731611944911376e-03
1.248287025811996642e+01  3.339060368000142109e-03
1.360418084942260464e+01  2.796098745392126394e-03
1.482621646759553080e+01  2.343114031027806500e-03
1.615802503487943298e+01  1.964751494042298648e-03
1.760946722978323464e+01  1.648390242901241450e-03
1.919128949530799133e+01  1.383628954701890271e-03
2.091520360535377776e+01  1.161874438011486262e-03
2.279397337840951465e+01  9.760113043014441133e-04
2.484150918055846446e+01  8.201357964037868245e-04
2.707297091749212470e+01  6.893405199683503692e-04
2.950488027808669855e+01  5.795396857742738566e-04
3.215524306058971149e+01  4.873266765183760984e-04
3.504368248711444522e+01  4.098575131697288951e-04
3.819158449350494777e+01  3.447553554236688239e-04
4.162225607028751995e+01  2.900318040556748534e-04
4.536109782706702021e+01  2.440219820548712075e-04
4.943579205802875975e+01  2.053309031670408715e-04
5.387650770097467756e+01  1.727889302255928433e-04
5.871612370741385689e+01  1.454148415445230731e-04
6.399047247752395862e+01  1.223850834722117016e-04
6.973860516237876084e+01  1.030081067985335859e-04
7.600308079773039083e+01  8.670302932224297062e-05
8.283028141008003331e+01  7.298175490111900345e-05
9.027075542808758257e+01  6.143404186732055912e-05
9.837959194191428480e+01  5.171500616385303330e-05
1.072168285815190671e+02  4.353464254956206732e-05
1.168478960338249664e+02  3.664905315305443470e-05
1.273441024899416760e+02  3.085308402251957775e-05
1.387831616092989009e+02  2.597414834033844860e-05
1.512497679097003527e+02  2.186703931510616586e-05
1.648362238434930305e+02  1.840957448379763629e-05
1.796431232027016449e+02  1.549893571315197064e-05
1.957800959130304079e+02  1.304859465198439127e-05
2.133666197311983694e+02  1.098572737749811319e-05
2.325329048553592486e+02  9.249039881662753326e-06
2.534208579982712877e+02  7.786940289379144515e-06
2.761851330611814319e+02  6.556001332096878291e-06
3.009942761875673796e+02  5.519668177984042152e-06
3.280319736747334218e+02  4.647168234567611940e-06
3.574984119827115023e+02  3.912596664065535149e-06
3.896117599099876543e+02  3.294146070197963860e-06
4.246097839100325473e+02  2.773457704227765985e-06
4.627516085083689745e+02  2.335076047171827756e-06
5.043196348543316958e+02  1.965989476783052151e-06
5.496216316123441175e+02  1.655243724854110596e-06
5.989930136736942359e+02  1.393616192611517513e-06
6.527993255603129228e+02  1.173342590241154484e-06
7.114389479075676945e+02  9.878860432815238736e-07
7.753460470649139324e+02  8.317430361252675539e-07
8.449937896530404942e+02  7.002800711607723731e-07
9.208978458781291465e+02  5.895960800382303092e-07
1.003620207541643822e+03  4.964066584695002342e-07
1.093773349014027417e+03  4.179465617807098697e-07
1.192024761980222820e+03  3.518876872138376864e-07
1.299101897531957547e+03  2.962698847565624647e-07
1.415797552198098629e+03  2.494428441951621438e-07
1.542975737791063011e+03  2.100171077609306038e-07
1.681578078529365939e+03  1.768228414403039521e-07
1.832630782800707038e+03  1.488751184666396283e-07
1.997252241184042759e+03  1.253446932411924860e-07
2.176661306986485670e+03  1.055333699766065795e-07
2.372186320603807417e+03  8.885332737461827071e-08
2.585274944520731424e+03  7.480965010859520281e-08
2.817504881768916221e+03  6.298564429212519733e-08
3.070595557202237615e+03  5.303047988233423933e-08
3.346420848076986204e+03  4.464877657341323380e-08
3.647022958193726026e+03  3.759184015774931043e-08
3.974627538325155456e+03  3.165028359992644703e-08
4.331660164880577213e+03  2.664781800413986659e-08
4.720764298815189250e+03  2.243601474085666689e-08
5.144820857751345102e+03  1.888990574630663655e-08
5.606969546222906501e+03  1.590427472697059566e-08
6.110632101972163582e+03  1.339053557984654654e-08
6.659537630413283296e+03  1.127410387934395240e-08
7.257750214838950342e+03  9.492183930576578102e-09
7.909699006795200148e+03  7.991903658299637035e-09
8.620211019412274254e+03  6.728749055160062324e-09
9.394546866493847119e+03  5.665241570102982679e-09
1.023843971197432984e+04  4.769825967979724157e-09
1.115813771812651430e+04  4.015934674803411892e-09
1.216045030680458331e+04  3.381199163922146201e-09
1.325279857623872158e+04  2.846786295942490817e-09
1.444327024666807483e+04  2.396839608749686195e-09
1.574067954162571914e+04  2.018008904359732971e-09
1.715463244823731293e+04  1.699054059665537721e-09
1.869559783971847355e+04  1.430511387763138853e-09
2.037498498665871011e+04  1.204413011949703735e-09
2.220522803098668373e+04  1.014050427136695161e-09
2.419987804805620181e+04  8.537754561045106367e-10
2.637370337848162308e+04  7.188326640828595356e-10
2.874279897257614357e+04  6.052181168075733589e-10
3.132470555697442614e+04  5.095608221790958395e-10
3.413853950575105409e+04  4.290225763501506935e-10
3.720513437759164663e+04  3.612137384686195419e-10
4.054719516695940547e+04  3.041223771831902114e-10
4.418946641132738296e+04  2.560545508924237726e-10
4.815891539913509769e+04  2.155840472734929073e-10
5.248493183494405821e+04  1.815100743314453836e-10
5.719954544009926758e+04  1.528216362029626020e-10
6.233766310001429520e+04  1.286675314701552266e-10
6.793732731391032576e+04  1.083310855969797395e-10
7.403999786055977165e+04  9.120890018182463763e-11
8.069085876549191016e+04  7.679294723005406533e-11
8.793915284242469352e+04  6.465549657267702658e-11
9.583854628587099432e+04  5.443642436496061523e-11
1.044475260143505438e+05  4.583251714661898875e-11
1.138298327061192103e+05  3.858849360579395000e-11
1.240549327336189890e+05  3.248941855692377747e-11
1.351985324908188777e+05  2.735432822413777530e-11
1.473431389215315576e+05  2.303086080604916811e-11
1.605786703988387890e+05  1.939073600478358098e-11
1.750031224785495142e+05  1.632594828716604455e-11
1.907232934559401183e+05  1.374556295906947191e-11
2.078555750977486896e+05  1.157301835837283945e-11
2.265268144040112966e+05  9.743853956182632428e-12
2.468752527801961405e+05  8.203796758594410586e-12
2.690515495732237468e+05  6.907152016455411746e-12
2.932198975496513885e+05  5.815447433867660058e-12
3.195592385749435052e+05  4.896291330921725712e-12
3.482645884947324521e+05  4.122411962515755532e-12
3.795484810274433112e+05  3.470847311426326393e-12
4.136425413588018855e+05  2.922265191401665017e-12
4.507992010891433456e+05  2.460388783359356691e-12
4.912935672308735666e+05  2.071513906934711231e-12
5.354254590941600036e+05  1.744102359268084946e-12
5.835216281418851577e+05  1.468439616016135696e-12
6.359381772495695623e+05  1.236346533917559222e-12
6.930631972825048724e+05  1.040936725224630966e-12
7.553196405111248605e+05  8.764122545693879967e-13
8.231684521394517506e+05  7.378915945692772717e-13
8.971119831322332611e+05  6.212647148367337482e-13
9.776977096093826694e+05  5.230712061654524896e-13
1.065522286345986882e+06  4.403975908816217729e-13
1.161235964389821514e+06  3.707908860370436791e-13
1.265547405504482798e+06  3.121858318703086406e-13
1.379228929083938478e+06  2.628435405794268547e-13
1.503122230386711424e+06  2.213000058571192536e-13
1.638144612427307060e+06  1.863226010835713313e-13
1.785295777665531961e+06  1.568735242333510523e-13
1.945665229779483285e+06  1.320789990713302302e-13
2.120440340324419551e+06  1.112033554103533298e-13
2.310915140003146138e+06  9.362719554868458643e-14
2.518499899638179690e+06  7.882902159332704736e-14
2.744731571782787796e+06  6.636975909572151633e-14
2.991285170280758757e+06  5.587973816816538627e-14
3.259986172028372530e+06  4.704770978292905108e-14
3.552824032761356328e+06  3.961162084313835964e-14
3.871966916937247384e+06  3.335083676555640055e-14
4.219777750772563741e+06  2.807959574160011494e-14
4.598831717291729525e+06  2.364149787013819667e-14
5.011935322919876315e+06  1.990485914011290644e-14
5.462147176788794808e+06  1.675881187447393974e-14
5.952800636605296284e+06  1.411001054579328936e-14
6.487528488751004450e+06  1.187986357434259081e-14
7.070289845345420763e+06  1.000220079227766050e-14
7.705399457416268997e+06  8.421310703797806192e-15
8.397559661212138832e+06  7.090286991120158854e-15
9.151895194186838344e+06  5.969637171304949709e-15
9.973991138431482017e+06  5.026110600589934471e-15
1.086993427248807810e+07  4.231712573272332117e-15
1.184635813771057315e+07  3.562872545640357628e-15
1.291049215284520574e+07  2.999745516874295548e-15
1.407021514047283120e+07  2.525623063990966880e-15
1.533411366162062064e+07  2.126437641117586273e-15
1.671154559045357071e+07  1.790345251009763712e-15
1.821270939974839985e+07  1.507373612815597628e-15
1.984871967014024779e+07  1.269126832181114767e-15
2.163168938221007958e+07  1.068535950298518716e-15
2.357481960069975257e+07  8.996493144852371587e-16
2.569249721487812325e+07  7.574559271745956947e-16
2.800040145872109756e+07  6.377368175271000012e-16
3.051561999958220869e+07  5.369398209539307764e-16
3.325677545487022772e+07  4.520742137090150257e-16
3.624416327345777303e+07  3.806219597179291778e-16
3.949990200269705057e+07  3.204630496310661017e-16
4.304809705360925943e+07  2.698125123693980930e-16
4.691501917676698416e+07  2.271675072430090423e-16
5.112929897029887140e+07  1.912627232030413965e-16
5.572213886014524102e+07  1.610328397588805790e-16
6.072754412206994742e+07  1.355809174011720813e-16
6.618257465589933842e+07  1.141517853726994204e-16
7.212761937612764537e+07  9.610961253886994376e-17
7.860669525046731532e+07  8.091908034584518437e-17
8.566777320041270554e+07  6.812947721736539149e-17
9.336313327679008245e+07  5.736132455142513480e-17
1.017497517399889082e+08  4.829512444971093930e-17
1.108897229108202010e+08  4.066187612435616893e-17
1.208507189153748155e+08  3.423509483336040441e-17
1.317064907278070748e+08  2.882409237530349522e-17
1.435374142207694352e+08  2.426832267475456707e-17
1.564310852664355934e+08  2.043261186181641286e-17
1.704829682942287624e+08  1.720315141688461283e-17
1.857971031071467698e+08  1.448412069389973775e-17
2.024868751899633408e+08  1.219484408016128812e-17
2.206758552126137316e+08  1.026739731778619200e-17
2.404987139444577992e+08  8.644592151318034151e-18
2.621022193534132242e+08  7.278277778462781404e-18
2.856463232724382877e+08  6.127915127693010207e-18
3.113053456790592074e+08  5.159372167620740690e-18
3.392692653562657833e+08  4.343911526076988432e-18
3.697451264908434153e+08  3.657337920129618797e-18
4.029585716235462427e+08  3.079280219782612025e-18
4.391555123010084629e+08  2.592586974829404651e-18
4.786039497989257574e+08  2.182817611510440113e-18
5.215959593970161676e+08  1.837814020105689474e-18
5.684498528973537683e+08  1.547339757779752112e-18
6.195125353972860575e+08  1.302776185829934168e-18
6.751620737663798332e+08  1.096866910385613062e-18
7.358104958444377184e+08  9.235024505157575439e-19
8.019068410856543779e+08  7.775389761509427883e-19
8.739404852359167337e+08  6.546456825806416367e-19
9.524447636590420008e+08  5.511761624234792086e-19
1.038000920138904095e+09  4.640604344698423170e-19
1.131242410394441843e+09  3.907137152398270600e-19
1.232859592170475006e+09  3.289597563283849387e-19
1.343604836629812002e+09  2.769662738386110559e-19
1.464298098891224384e+09  2.331905847688181203e-19
1.595832988957300663e+09  1.963338280169282396e-19
1.739183387981432676e+09  1.653024342870583789e-19
1.895410658860309601e+09  1.391756825684502783e-19
2.065671504539233208e+09  1.171783784907758814e-19
2.251226532212872505e+09  9.865784175645917691e-20
2.453449586830422401e+09  8.306455355334492593e-20
2.673837923010595798e+09  6.993584915657280745e-20
2.914023290678590775e+09  5.888219193548546419e-20
3.175784016503221989e+09  4.957561469305527914e-20
3.461058170584754467e+09  4.173997904827580156e-20
3.771957915879021168e+09  3.514279854078333312e-20
4.110785146601194382e+09  2.958833018857203499e-20
4.480048531394854546e+09  2.491176918319344376e-20
4.882482087454182625e+09  2.097435854447390649e-20
5.321065423121434212e+09  1.765927260240766192e-20
5.799045798834993362e+09  1.486814999564557100e-20
6.319962169767625809e+09  1.251817588291834543e-20
6.887671388164944649e+09  1.053962501632431766e-20
7.506376759386515617e+09  8.873792791095731613e-21
8.180659163077519417e+09  7.471252367978943617e-21
8.915510969890781403e+09  6.290389416076498224e-21
9.716373004879121780e+09  5.296166777125483752e-21
1.058917483123238945e+10  4.459085182704453393e-21
1.154037865262045670e+10  3.754308074385208085e-21
1.257702715919358444e+10  3.160923801767102216e-21
1.370679567148984718e+10  2.661326407816039234e-21
1.493804896832396126e+10  2.240692479346338479e-21
1.627990321940722275e+10  1.886541535606067794e-21
1.774229348124841309e+10  1.588365653065435051e-21
1.933604725607294464e+10  1.337317752966128146e-21
2.107296465838731003e+10  1.125949035360060995e-21
2.296590578274332428e+10  9.479880315213874552e-22
2.502888591956700516e+10  7.981544868466588753e-22
2.727717932403120804e+10  6.720027970900041779e-22
2.972743230627313614e+10  5.657899197155261248e-22
3.239778648027171326e+10  4.763644367733260781e-22
3.530801308392155457e+10  4.010730243072120442e-22
3.847965936479991913e+10  3.376817492935757496e-22
4.193620811546862030e+10  2.843097333306133855e-22
4.570325153950471497e+10  2.393733772219257985e-22
4.980868073555638885e+10  2.015394004518903992e-22
5.428289220236711884e+10  1.696852418461094575e-22
5.915901289371690369e+10  1.428657689524449417e-22
6.447314548958985138e+10  1.202852277430870196e-22
7.026463569954747009e+10  1.012736386693060869e-22
7.657636357741003418e+10  8.526691214236203162e-23
8.345506100414460754e+10  7.179011632368632520e-23
9.095165768958102417e+10  6.044338295104796520e-23
9.912165825475634766e+10  5.089005105061985075e-23
1.080255531867924652e+11  4.284666407870391091e-23
1.177292667089988251e+11  3.607456845663689888e-23
1.283046448822375946e+11  3.037283073933912852e-23
1.398299875514198914e+11  2.557227634565488508e-23
1.523906280756709290e+11  2.153047085316615042e-23
1.660795651344661255e+11  1.812748887258489983e-23
1.809981512876033325e+11  1.526236245139901071e-23
1.972568433871199951e+11  1.285008120738233893e-23
2.149760203971529236e+11  1.081907131797192536e-23
2.342868746768883972e+11  9.109071163234750164e-24
2.553323833256304321e+11  7.669343923910312740e-24
2.782683667817838745e+11  6.457171707223346712e-24
3.032646425136358643e+11  5.436588431550052327e-24
3.305062823437820435e+11  4.577312495859796077e-24
3.601949827164393311e+11  3.853848922406894705e-24
3.925505580530721436e+11  3.244731861778925902e-24
4.278125682530375366e+11  2.731888333703589802e-24
4.662420923893174438e+11  2.300101862116827927e-24
5.081236617316862183e+11  1.936561033666068542e-24
5.537673664093458252e+11  1.630479441161952413e-24
6.035111513107911377e+11  1.372775270954717431e-24
6.577233182195865479e+11  1.155802324603210178e-24
7.168052527118985596e+11  9.731228551796202848e-25
7.811943960056356201e+11  8.193166624275437676e-25
8.513674837646394043e+11  6.898201850969503807e-25
9.278440758380832520e+11  5.807911812504038174e-25
1.011190403069024414e+12  4.889946804766808253e-25
1.102023559653922852e+12  4.117070048991371489e-25
1.201016072093212158e+12  3.466349609497194947e-25
1.308900878561233887e+12  2.918478408476974726e-25
1.426476755562865234e+12  2.457200597179817353e-25
1.554614232055436523e+12  2.068829700797802373e-25
1.694262034824154053e+12  1.741842445028020948e-25
1.846454112832373779e+12  1.466536880035970529e-25
2.012317292554703613e+12  1.234744518881302707e-25
2.193079620973141846e+12  1.039587974630450715e-25
2.390079458007218750e+12  8.752766929023097344e-26
2.604775385698592773e+12  7.369354915819095389e-26
2.838757007517366211e+12  6.204597132513954208e-26
3.093756717747707031e+12  5.223934209766777123e-26
3.371662528093496582e+12  4.398269260168528461e-26
3.674532046471305176e+12  3.703104213156783283e-26
4.004607711489826660e+12  3.117812944810262313e-26
4.364333395411342773e+12  2.625029393310187708e-26
4.756372498522806641e+12  2.210132362203566639e-26
5.183627668887563477e+12  1.860811627194248197e-26
5.649262293481381836e+12  1.566702517628109236e-26
6.156723919833396484e+12  1.319078582183761623e-26
6.709769781585003906e+12  1.110592634502425036e-26
7.312494616956812500e+12  9.350587680104206794e-27
7.969360986092025391e+12  7.872688120517898825e-27
8.685232311743764648e+12  6.628376432898500941e-27
9.465408887939958984e+12  5.580733416848575290e-27
1.031566712323268750e+13  4.698674802713972626e-27
1.124230230908731836e+13  3.956029298503063920e-27
1.225217523006921875e+13  3.330762090082971431e-27
1.335276296092668750e+13  2.804321061353300986e-27
1.455221422667222852e+13  2.361086268262805385e-27
1.585940973554632617e+13  1.987906576980701789e-27
1.728402793156633789e+13  1.673709507424192713e-27
1.883661665349341016e+13  1.409172664370268026e-27
2.052867123077545703e+13  1.186446993460571073e-27
2.237271959468941016e+13  9.989240478311878062e-28
2.438241503484273438e+13  8.410398786991037651e-28
2.657263728779925781e+13  7.081099663733247980e-28
